title,company,location,date_posted,link
Infrastructure Cloud Engineer,"Sky Systems, Inc. (SkySys)","Ottawa, Ontario, Canada",3 months ago,https://ca.linkedin.com/jobs/view/infrastructure-cloud-engineer-at-sky-systems-inc-skysys-3919949228?position=3&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=qXdZDkaKb5%2FWfC6FxB7JLQ%3D%3D&trk=public_jobs_jserp-result_search-card
C++ Software Engineer,Actalent,"Ottawa, Ontario, Canada",2 hours ago,https://ca.linkedin.com/jobs/view/c%2B%2B-software-engineer-at-actalent-4020029738?position=4&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=Xp%2BaZPLCNuZ4N3Z5vx9swg%3D%3D&trk=public_jobs_jserp-result_search-card
Sr. Software Developer,Trend Micro,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/sr-software-developer-at-trend-micro-3996008855?position=5&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=AB%2B0grk%2Fa1RCQiAlXJ3heA%3D%3D&trk=public_jobs_jserp-result_search-card
"Artificial Intelligence Engineer, 2 Hour Learning (Remote) - $100,000/year USD",Crossover,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/artificial-intelligence-engineer-2-hour-learning-remote-%24100-000-year-usd-at-crossover-4017079330?position=6&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=B7uzFchYpH1OWBTyy4P99Q%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer,Magnet Forensics,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-at-magnet-forensics-4007936980?position=7&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=dojgRqa6BzNjvCJmewrp6A%3D%3D&trk=public_jobs_jserp-result_search-card
Embedded Linux Consultant,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/embedded-linux-consultant-at-canonical-4013780143?position=8&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=2N8gy6d%2BJm1I5WAMVw56rg%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - packaging - optimize Ubuntu Server for public clouds,Canonical,"Ottawa, Ontario, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-for-public-clouds-at-canonical-4001463082?position=9&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=HUhILTiEgu9POIel6oKVnA%3D%3D&trk=public_jobs_jserp-result_search-card
Test Automation Developer (Job Req #2024-240),Ross Video,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/test-automation-developer-job-req-%232024-240-at-ross-video-4006140153?position=10&pageNum=26&refId=j%2BOo7EObzb7r1Tg4mD0KvQ%3D%3D&trackingId=%2Bd2IRSepJ147DYSGQweZhQ%3D%3D&trk=public_jobs_jserp-result_search-card
Software Automation Test Engineer (Co-op Student),Lumentum,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/software-automation-test-engineer-co-op-student-at-lumentum-4017558499?position=1&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=uarwAoNE4Emt1B2bSQCL1g%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Applications Software Developer/Architect,Syntronic - A Global Design House,"Kanata, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-applications-software-developer-architect-at-syntronic-a-global-design-house-4011755904?position=2&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=uhv5Pf281PMB8U5pVEVWjg%3D%3D&trk=public_jobs_jserp-result_search-card
"Software Engineer, Ceph & Distributed Storage",Canonical,"Ottawa, Ontario, Canada",5 days ago,https://ca.linkedin.com/jobs/view/software-engineer-ceph-distributed-storage-at-canonical-4015696839?position=3&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=5aRIQVA0MS4OI%2FOOdkHD7w%3D%3D&trk=public_jobs_jserp-result_search-card
Linux Kernel Engineer,Canonical,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/linux-kernel-engineer-at-canonical-4006889074?position=4&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=x8wQ2XL1J6RL18xT5G6tJA%3D%3D&trk=public_jobs_jserp-result_search-card
Network Test Automation Engineer,Nokia,"Kanata, Ontario, Canada",21 hours ago,https://ca.linkedin.com/jobs/view/network-test-automation-engineer-at-nokia-4018459780?position=5&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=fAY9WDYD0Pc1eWJLfk7RuA%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - Data Infrastructure,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/software-engineer-data-infrastructure-at-canonical-4013778031?position=6&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=AYaFcjh0MZ12sSrIr%2BUHWw%3D%3D&trk=public_jobs_jserp-result_search-card
System Software Engineer - Ubuntu Networking,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/system-software-engineer-ubuntu-networking-at-canonical-3996010886?position=7&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=qh2aCed0qJ%2BjLWzDQB%2FScw%3D%3D&trk=public_jobs_jserp-result_search-card
Developer - DevOps,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/developer-devops-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-4018736729?position=8&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=hePCic3z3%2BSmIZPK6Yk%2B9g%3D%3D&trk=public_jobs_jserp-result_search-card
HPC Software Engineer,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/hpc-software-engineer-at-canonical-3988802845?position=9&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=v%2FmDoZspMZqB2Hum2v2hAA%3D%3D&trk=public_jobs_jserp-result_search-card
"Distributed Systems Software Engineer, Python / Go",Canonical,"Gatineau, Quebec, Canada",3 weeks ago,https://ca.linkedin.com/jobs/view/distributed-systems-software-engineer-python-go-at-canonical-4001459355?position=10&pageNum=27&refId=8KRfBOhBWqTLxvO4hGbmuQ%3D%3D&trackingId=CskWWqiQ2Eu%2FoliukFRcrA%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - packaging - optimize Ubuntu Server for public clouds,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-for-public-clouds-at-canonical-3984585358?position=1&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=EzIfJT156LV68wX95kfnxQ%3D%3D&trk=public_jobs_jserp-result_search-card
Associate Systems Engineer - (Endpoint Management),Softchoice,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/associate-systems-engineer-endpoint-management-at-softchoice-4008308008?position=2&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=mGNIVEuQWLzzqqE4h%2F0DTQ%3D%3D&trk=public_jobs_jserp-result_search-card
Embedded SW Developer Position Summary,Artech L.L.C.,"Kanata, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/embedded-sw-developer-position-summary-at-artech-l-l-c-4007966294?position=3&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=5wYU4QhgyorJWM%2FriGX7eg%3D%3D&trk=public_jobs_jserp-result_search-card
Binance Accelerator Program - Java Developer (Risk),Binance,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/binance-accelerator-program-java-developer-risk-at-binance-3993243665?position=4&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=Ajsn2J6WRKU4BbUysve6EA%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - packaging - optimize Ubuntu Server for public clouds,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-for-public-clouds-at-canonical-3979911051?position=5&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=xrmLBWpSUEGbFP3aZe3J0A%3D%3D&trk=public_jobs_jserp-result_search-card
Junior Bridge Engineer,Stantec,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/junior-bridge-engineer-at-stantec-3949484309?position=6&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=4HUE6besChEkfI7KkSEWTA%3D%3D&trk=public_jobs_jserp-result_search-card
Embedded Software Imaging Engineer,VIAVI Solutions,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/embedded-software-imaging-engineer-at-viavi-solutions-3984497323?position=7&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=ZVR0JArflelEB5BxSi%2B8BA%3D%3D&trk=public_jobs_jserp-result_search-card
Test Automation Engineer - Python,Altair,"Kanata, Ontario, Canada",3 months ago,https://ca.linkedin.com/jobs/view/test-automation-engineer-python-at-altair-3924492497?position=8&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=itGPTrudqrRSUnxECtNSRg%3D%3D&trk=public_jobs_jserp-result_search-card
Salesforce Loyalty Management Developer,TV2 Consulting,"Ottawa, Ontario, Canada",10 months ago,https://ca.linkedin.com/jobs/view/salesforce-loyalty-management-developer-at-tv2-consulting-3780874465?position=9&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=Azv2GfIQPlBU6T0Ar7un%2BA%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Engineer,Magnet Forensics,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/cloud-engineer-at-magnet-forensics-3997692811?position=10&pageNum=28&refId=oSlKk0LYCwdPoaj6ojlrfw%3D%3D&trackingId=M70eNgndbLl%2Bj2fHTdSZxA%3D%3D&trk=public_jobs_jserp-result_search-card
Developer - Microsoft Dynamics ERP,Canada Mortgage and Housing Corporation (CMHC) Société canadienne d'hypothèques et de logement(SCHL),"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/developer-microsoft-dynamics-erp-at-canada-mortgage-and-housing-corporation-cmhc-soci%C3%A9t%C3%A9-canadienne-d-hypoth%C3%A8ques-et-de-logement-schl-3997845362?position=1&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=%2F4kz8zxvSgcBh85HAN5j%2Fw%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - SDR Systems,Affinity,"Ottawa, Ontario, Canada",8 months ago,https://ca.linkedin.com/jobs/view/software-engineer-sdr-systems-at-affinity-3792783771?position=2&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=GF5RBoM7KqhLcEurumsxeg%3D%3D&trk=public_jobs_jserp-result_search-card
"Software Engineer, Ceph & Distributed Storage",Canonical,"Gatineau, Quebec, Canada",5 days ago,https://ca.linkedin.com/jobs/view/software-engineer-ceph-distributed-storage-at-canonical-4015699626?position=3&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=PYNdxajF4r5%2FDwUzV8Lesg%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer Consultant/Expert,Altair,"Kanata, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/software-engineer-consultant-expert-at-altair-4017036498?position=4&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=6yTLcagFBgBWU5WSJACAzA%3D%3D&trk=public_jobs_jserp-result_search-card
iOS Developer,"Veridian Tech Solutions, Inc.","Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/ios-developer-at-veridian-tech-solutions-inc-4010650174?position=5&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=16Swat2rcJzp9MGmk%2FMuNA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software/Firmware Development Engineer,Lotus Technology Group Inc,"Ottawa, Ontario, Canada",2 weeks ago,https://ca.linkedin.com/jobs/view/senior-software-firmware-development-engineer-at-lotus-technology-group-inc-4007101111?position=6&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=3098XcMK%2FRewyiiJu6hJEA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Full Stack Java Developer - Automation Solutions,CORE Migration,"Kanata, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-full-stack-java-developer-automation-solutions-at-core-migration-4017551548?position=7&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=YxWIudhRJrPZuJTIrCz5aQ%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer - Java,Veeva Systems,"Ottawa, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-java-at-veeva-systems-4012331782?position=8&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=r9NFhpwV%2BiXRkQxLOWGNCA%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Quality Assurance (QA) Automation Engineer,Solink,"Kanata, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/senior-quality-assurance-qa-automation-engineer-at-solink-3976450571?position=9&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=D1FtiC4jmJX%2BsA9qNoyr0Q%3D%3D&trk=public_jobs_jserp-result_search-card
Solution Software System Engineer (Coop),Lumentum,"Ottawa, Ontario, Canada",6 days ago,https://ca.linkedin.com/jobs/view/solution-software-system-engineer-coop-at-lumentum-4013117016?position=10&pageNum=29&refId=wzuRJAqXKHTkqQqssc%2FQ6g%3D%3D&trackingId=jflXZ32482uExgxm5T3vSA%3D%3D&trk=public_jobs_jserp-result_search-card
"Software Engineer II, Backend (Merchant Engineering)",Affirm,"Ottawa, Ontario, Canada",6 hours ago,https://ca.linkedin.com/jobs/view/software-engineer-ii-backend-merchant-engineering-at-affirm-4000277541?position=1&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=mQF%2B8PT6tGcxq3l%2FcQXq9w%3D%3D&trk=public_jobs_jserp-result_search-card
Oracle eBS Developer,QuantumBricks,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/oracle-ebs-developer-at-quantumbricks-4018591995?position=2&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=bq24a0WdTXuAX1ItWeSWwQ%3D%3D&trk=public_jobs_jserp-result_search-card
DevOps Engineer,Thales,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/devops-engineer-at-thales-3937728633?position=3&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=Gc75GCS6hfP9ZXAORaMd9w%3D%3D&trk=public_jobs_jserp-result_search-card
Data Engineer / Data Modeling Student,Nokia,"Kanata, Ontario, Canada",5 days ago,https://ca.linkedin.com/jobs/view/data-engineer-data-modeling-student-at-nokia-4004494522?position=4&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=qADR0MT%2Fm2efUPjbDjfcfA%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - Industrial IoT,Canonical,"Gatineau, Quebec, Canada",2 months ago,https://ca.linkedin.com/jobs/view/software-engineer-industrial-iot-at-canonical-3960307147?position=5&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=SuETFYuwRf4DFXZN2Kh5%2Bw%3D%3D&trk=public_jobs_jserp-result_search-card
Jr. Network Automation Test Engineer,Nokia,"Kanata, Ontario, Canada",21 hours ago,https://ca.linkedin.com/jobs/view/jr-network-automation-test-engineer-at-nokia-4018459778?position=6&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=az93oq2njXQHfXfcu7jrbw%3D%3D&trk=public_jobs_jserp-result_search-card
Security Software Engineer,Canonical,"Ottawa, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/security-software-engineer-at-canonical-3979905666?position=7&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=%2BZ%2BW5nyoR1XgSTitg4Rd1w%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer Consultant/Expert,Artech L.L.C.,"Kanata, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/software-engineer-consultant-expert-at-artech-l-l-c-3983298346?position=8&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=xdk%2BDyWXSBZocV0ra9xO%2Bg%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - packaging - optimize Ubuntu Server for public clouds,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/software-engineer-packaging-optimize-ubuntu-server-for-public-clouds-at-canonical-3960933990?position=9&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=%2B70i%2Bs%2FudLySM7Cc4FBK0A%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Software Engineer,Semperis,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/senior-software-engineer-at-semperis-3987149160?position=10&pageNum=30&refId=RTT1Dnp83A6nwloJLfy7sQ%3D%3D&trackingId=cUkF8L9UKDA74XX1be0pfQ%3D%3D&trk=public_jobs_jserp-result_search-card
Development Lifecycle Engineer,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/development-lifecycle-engineer-at-canonical-3959495228?position=1&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=VDxjhZyRYstriqZz0UmB9g%3D%3D&trk=public_jobs_jserp-result_search-card
Linux Developer,Zenotis Group,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/linux-developer-at-zenotis-group-4018573030?position=2&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=6DkXPvNgIu9aNA60qYbddw%3D%3D&trk=public_jobs_jserp-result_search-card
3D Camera Software Developer Co-op/Intern,Lumentum,"Ottawa, Ontario, Canada",6 days ago,https://ca.linkedin.com/jobs/view/3d-camera-software-developer-co-op-intern-at-lumentum-4013116065?position=3&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=F%2FK56ZlTGdzwv4GYFPismQ%3D%3D&trk=public_jobs_jserp-result_search-card
"Software Engineer, Team Lead- Integration",Semperis,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/software-engineer-team-lead-integration-at-semperis-4010719106?position=4&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=Zk%2FKfxMA9baogE4fJv0jyQ%3D%3D&trk=public_jobs_jserp-result_search-card
Software Engineer - Identity Management for Canonical Products,Canonical,"Gatineau, Quebec, Canada",1 week ago,https://ca.linkedin.com/jobs/view/software-engineer-identity-management-for-canonical-products-at-canonical-4013361951?position=5&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=3KBB3JZadAejIRRIQC7B7A%3D%3D&trk=public_jobs_jserp-result_search-card
"Telco Cloud Engineer (5G, OpenRan, OpenStack, Python)",Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/telco-cloud-engineer-5g-openran-openstack-python-at-canonical-4013246778?position=6&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=9xiQecEvWyT%2BYi8F0KRnSg%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Test Engineer,"Skyworks Solutions, Inc.","Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/staff-test-engineer-at-skyworks-solutions-inc-3943047204?position=7&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=r7dSwy2bx1yPXmeLWFRalA%3D%3D&trk=public_jobs_jserp-result_search-card
Developer Relations Engineer,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/developer-relations-engineer-at-canonical-4010799207?position=8&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=ODpB55AImqU%2FRjYwoUSm3g%3D%3D&trk=public_jobs_jserp-result_search-card
Sr. Test Engineer,"Skyworks Solutions, Inc.","Ottawa, Ontario, Canada",17 hours ago,https://ca.linkedin.com/jobs/view/sr-test-engineer-at-skyworks-solutions-inc-4019476119?position=9&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=eQCfMRDqLwcsedlLwZTr1w%3D%3D&trk=public_jobs_jserp-result_search-card
Staff Engineer,Canonical,"Ottawa, Ontario, Canada",1 week ago,https://ca.linkedin.com/jobs/view/staff-engineer-at-canonical-4012936905?position=10&pageNum=31&refId=PcnNt4c9O5DgSoPAGvPgpg%3D%3D&trackingId=ceRR5%2BgkKYNjTPBGX3jRAg%3D%3D&trk=public_jobs_jserp-result_search-card
Developer Relations Engineer,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/developer-relations-engineer-at-canonical-3964676054?position=1&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=ly3zjMBTxVbCHy9WrIe%2Fmw%3D%3D&trk=public_jobs_jserp-result_search-card
Tools and Automation SW Dev – Co-op,Nokia,"Kanata, Ontario, Canada",2 days ago,https://ca.linkedin.com/jobs/view/tools-and-automation-sw-dev-%E2%80%93-co-op-at-nokia-4006651413?position=2&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=dl5ldgojw8fsP%2FKsQDAw%2BQ%3D%3D&trk=public_jobs_jserp-result_search-card
Digital Application/Solution Engineer,Keysight Technologies,"Kanata, Ontario, Canada",1 month ago,https://ca.linkedin.com/jobs/view/digital-application-solution-engineer-at-keysight-technologies-3979476639?position=3&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=wDGBaPDEy%2BykYfnK8taPOw%3D%3D&trk=public_jobs_jserp-result_search-card
Senior Data Engineer,Assent,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-assent-3962491440?position=4&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=G0tHZTDCMsrefKXVPMq5NQ%3D%3D&trk=public_jobs_jserp-result_search-card
Cloud Support Associate Engineer,Canonical,"Ottawa, Ontario, Canada",1 day ago,https://ca.linkedin.com/jobs/view/cloud-support-associate-engineer-at-canonical-4019342562?position=5&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=EKw%2Fw5f7PNjkjynGhHrmzQ%3D%3D&trk=public_jobs_jserp-result_search-card
Embedded Linux Containers Software Engineer,Canonical,"Ottawa, Ontario, Canada",2 months ago,https://ca.linkedin.com/jobs/view/embedded-linux-containers-software-engineer-at-canonical-3959493649?position=6&pageNum=32&refId=PbRmSyTMkLb09pSfQo8CIA%3D%3D&trackingId=fx0aB2wZBqYa%2BGObCQkAcQ%3D%3D&trk=public_jobs_jserp-result_search-card
